my_id,유형
A061567,택시사고
A047215,택시사고
A039422,택시사고
A033785,택시사고
A063128,택시사고
A036165,택시사고
A029755,택시사고
A006316,택시사고
A000477,택시사고
A013433,택시사고
A028419,택시사고
A001548,택시사고
A073415,택시사고
A072420,택시사고
A008772,택시사고
A032690,택시사고
A021943,택시사고
A012010,택시사고
A065922,택시사고
A006532,택시사고
A065331,택시사고
A057823,택시사고
A053964,택시사고
A054885,택시사고
A022056,택시사고
A058316,택시사고
A073346,택시사고
A026623,택시사고
A031166,택시사고
A042486,택시사고
A072745,택시사고
A041462,택시사고
A074337,택시사고
A027443,택시사고
A072251,택시사고
A027433,택시사고
A035528,택시사고
A020211,택시사고
A033128,택시사고
A021852,택시사고
A042692,택시사고
A039320,택시사고
A003920,택시사고
A060204,택시사고
A039068,택시사고
A025820,택시사고
A050447,택시사고
A036007,택시사고
A064069,택시사고
A014507,택시사고
A042946,택시사고
A036780,택시사고
A070293,택시사고
A070173,택시사고
A014866,택시사고
A060187,택시사고
A021496,택시사고
A012979,택시사고
A014004,택시사고
A017964,택시사고
A051948,택시사고
A064868,택시사고
A061022,택시사고
A052162,택시사고
A053147,택시사고
A008536,택시사고
A073491,택시사고
A067008,택시사고
A052960,택시사고
A069969,택시사고
A005581,택시사고
A045824,택시사고
A027508,택시사고
A059699,택시사고
A051526,택시사고
A036561,택시사고
A037781,택시사고
A049337,택시사고
A072190,택시사고
A019027,택시사고
A012811,택시사고
A069046,택시사고
A002923,택시사고
A035965,택시사고
A012620,택시사고
A021523,택시사고
A021578,택시사고
A070086,택시사고
A069795,택시사고
A043850,택시사고
A057267,택시사고
A036383,택시사고
A046117,택시사고
A041188,택시사고
A037296,택시사고
A071418,택시사고
A026658,택시사고
A061585,택시사고
A072971,택시사고
A074250,택시사고
A009969,택시사고
A066049,택시사고
A027153,택시사고
A065414,택시사고
A068152,택시사고
A012786,택시사고
A010772,택시사고
A002527,택시사고
A044904,택시사고
A029029,택시사고
A004664,택시사고
A015499,택시사고
A027869,택시사고
A057348,택시사고
A007679,택시사고
A052994,택시사고
A024208,택시사고
A001916,택시사고
A045170,택시사고
A028469,택시사고
A017554,택시사고
A065388,택시사고
A032105,택시사고
A026941,택시사고
A003207,택시사고
A009029,택시사고
A052060,택시사고
A070473,택시사고
A029066,택시사고
A060884,택시사고
A031444,택시사고
A021029,택시사고
A034055,택시사고
A028601,택시사고
A039098,택시사고
A059793,택시사고
A017286,택시사고
A044616,택시사고
A043113,택시사고
A021826,택시사고
A002228,택시사고
A050357,택시사고
A074131,택시사고
A015812,택시사고
A009083,택시사고
A004336,택시사고
A066216,택시사고
A015128,택시사고
A039085,택시사고
A057232,택시사고
A012793,택시사고
A004005,택시사고
A061668,택시사고
A007127,택시사고
A026873,택시사고
A040184,택시사고
A063950,택시사고
A062478,택시사고
A003407,택시사고
A031937,택시사고
A042184,택시사고
A073238,택시사고
A056854,택시사고
A045653,택시사고
A059302,택시사고
A000101,택시사고
A054972,택시사고
A019420,택시사고
A033394,택시사고
A060083,택시사고
A009760,택시사고
A004762,택시사고
A015017,택시사고
A035470,택시사고
A061579,택시사고
A011041,택시사고
A006485,택시사고
A037700,택시사고
A031067,택시사고
A006115,택시사고
A014984,택시사고
A002581,택시사고
A061542,택시사고
A019007,택시사고
A057814,택시사고
A016497,택시사고
A050241,택시사고
A043902,택시사고
A021785,택시사고
A061039,택시사고
A021363,택시사고
A003255,택시사고
A017739,택시사고
A058959,택시사고
A051798,택시사고
A033659,택시사고
A019214,택시사고
A048281,택시사고
A043276,택시사고
A048073,택시사고
A000001,택시사고
A072525,택시사고
A007244,택시사고
A000007,택시사고
A027574,택시사고
A002370,택시사고
A034177,택시사고
A006527,택시사고
A020506,택시사고
A064133,택시사고
A066176,택시사고
A042283,택시사고
A060561,택시사고
A028101,택시사고
A072356,택시사고
A007641,택시사고
A010320,택시사고
A069986,택시사고
A007415,택시사고
A013422,택시사고
A067284,택시사고
A035262,택시사고
A041932,택시사고
A047257,택시사고
A018059,택시사고
A000555,택시사고
A043269,택시사고
A020494,택시사고
A037550,택시사고
A052271,택시사고
A049922,택시사고
A033171,택시사고
A050880,택시사고
A042655,택시사고
A003692,택시사고
A067468,택시사고
A039861,택시사고
A040581,택시사고
A015406,택시사고
A029344,택시사고
A038839,택시사고
A031676,택시사고
A016074,택시사고
A068460,택시사고
A027191,택시사고
A059242,택시사고
A022722,택시사고
A025406,택시사고
A023684,택시사고
A004693,택시사고
A006032,택시사고
A069955,택시사고
A059990,택시사고
A051867,택시사고
A026249,택시사고
A030403,택시사고
A033689,택시사고
A007159,택시사고
A049477,택시사고
A040936,택시사고
A048850,택시사고
A039500,택시사고
A016795,택시사고
A049285,택시사고
A011260,택시사고
A014502,택시사고
A049469,택시사고
A018221,택시사고
A017769,택시사고
A042177,택시사고
A006755,택시사고
A037538,택시사고
A062152,택시사고
A055181,택시사고
A012682,택시사고
A030145,택시사고
A016691,택시사고
A060660,택시사고
A055229,택시사고
A059443,택시사고
A021595,택시사고
A003697,택시사고
A027823,택시사고
A068708,택시사고
A065179,택시사고
A035054,택시사고
A022226,택시사고
A048042,택시사고
A000061,택시사고
A033540,택시사고
A021730,택시사고
A069540,택시사고
A047620,택시사고
A057660,택시사고
A069851,택시사고
A072373,택시사고
A043872,택시사고
A071915,택시사고
A049780,택시사고
A052984,택시사고
A063537,택시사고
A018477,택시사고
A020761,택시사고
A025091,택시사고
A029616,택시사고
A043440,택시사고
A002206,택시사고
A038484,택시사고
A013304,택시사고
A003167,택시사고
A046915,택시사고
A057366,택시사고
A032154,택시사고
A064420,택시사고
A069435,택시사고
A016890,택시사고
A067794,택시사고
A016765,택시사고
A057634,택시사고
A040435,택시사고
A026438,택시사고
A063205,택시사고
A024717,택시사고
A058836,택시사고
A072477,택시사고
A037980,택시사고
A014261,택시사고
A024852,택시사고
A046016,택시사고
A055868,택시사고
A004213,택시사고
A042131,택시사고
A043844,택시사고
A062733,택시사고
A032279,택시사고
A004783,택시사고
A035348,택시사고
A033735,택시사고
A040157,택시사고
A058030,택시사고
A060847,택시사고
A066978,택시사고
A046955,택시사고
A050377,택시사고
A008892,택시사고
A013406,택시사고
A066417,택시사고
A027660,택시사고
A010913,택시사고
A015552,택시사고
A020492,택시사고
A027369,택시사고
A037766,택시사고
A011876,택시사고
A015862,택시사고
A035225,택시사고
A045553,택시사고
A051391,택시사고
A060006,택시사고
A027729,택시사고
A038799,택시사고
A000045,택시사고
A021044,택시사고
A014165,택시사고
A055891,택시사고
A018611,택시사고
A050704,택시사고
A026720,택시사고
A072614,택시사고
A026149,택시사고
A070290,택시사고
A038323,택시사고
A058104,택시사고
A006970,택시사고
A041526,택시사고
A045087,택시사고
A042642,택시사고
A012470,택시사고
A020212,택시사고
A032639,택시사고
A002769,택시사고
A047484,택시사고
A062899,택시사고
A039072,택시사고
A027290,택시사고
A006329,택시사고
A007252,택시사고
A068990,택시사고
A043455,택시사고
A019469,택시사고
A027273,택시사고
A035112,택시사고
A010383,택시사고
A046901,택시사고
A003799,택시사고
A065266,택시사고
A022924,택시사고
A023193,택시사고
A020821,택시사고
A058922,택시사고
A026099,택시사고
A002479,택시사고
A000124,택시사고
A063649,택시사고
A046779,택시사고
A023230,택시사고
A008434,택시사고
A047843,택시사고
A008058,택시사고
A033881,택시사고
A020083,택시사고
A053829,택시사고
A030199,택시사고
A005857,택시사고
A020737,택시사고
A013069,택시사고
A012064,택시사고
A044938,택시사고
A020598,택시사고
A031192,택시사고
A061372,택시사고
A017967,택시사고
A048354,택시사고
A004883,택시사고
A027675,택시사고
A048893,택시사고
A063212,택시사고
A040649,택시사고
A000956,택시사고
A048446,택시사고
A056962,택시사고
A030709,택시사고
A039699,택시사고
A016292,택시사고
A045995,택시사고
A052931,택시사고
A066947,택시사고
A061702,택시사고
A073669,택시사고
A072550,택시사고
A000421,택시사고
A046706,택시사고
A043914,택시사고
A071181,택시사고
A009376,택시사고
A027583,택시사고
A010883,택시사고
A003252,택시사고
A049161,택시사고
A004638,택시사고
A015361,택시사고
A053155,택시사고
A069134,택시사고
A013311,택시사고
A045581,택시사고
A014374,택시사고
A010983,택시사고
A050890,택시사고
A036787,택시사고
A067313,택시사고
A022932,택시사고
A008045,택시사고
A045104,택시사고
A016115,택시사고
A016027,택시사고
A068568,택시사고
A023757,택시사고
A066559,택시사고
A015715,택시사고
A057127,택시사고
A070204,택시사고
A042291,택시사고
A041350,택시사고
A043216,택시사고
A071867,택시사고
A016812,택시사고
A044735,택시사고
A061307,택시사고
A066653,택시사고
A005211,택시사고
A002830,택시사고
A058919,택시사고
A008954,택시사고
A011235,택시사고
A067635,택시사고
A062008,택시사고
A043332,택시사고
A046858,택시사고
A036767,택시사고
A019215,택시사고
A053720,택시사고
A041565,택시사고
A000562,택시사고
A070793,택시사고
A043839,택시사고
A071430,택시사고
A071323,택시사고
A053011,택시사고
A001825,택시사고
A019201,택시사고
A027933,택시사고
A056194,택시사고
A017913,택시사고
A037617,택시사고
A034620,택시사고
A038537,택시사고
A022074,택시사고
A067995,택시사고
A055257,택시사고
A022632,택시사고
A004523,택시사고
A043407,택시사고
A032895,택시사고
A037704,택시사고
A063851,택시사고
A033977,택시사고
A054048,택시사고
A029133,택시사고
A015921,택시사고
A058503,택시사고
A012138,택시사고
A028525,택시사고
A005571,택시사고
A009740,택시사고
A069761,택시사고
A072526,택시사고
A060831,택시사고
A064083,택시사고
A037333,택시사고
A056833,택시사고
A009182,택시사고
A013839,택시사고
A007896,택시사고
A030331,택시사고
A034779,택시사고
A073784,택시사고
A056648,택시사고
A032183,택시사고
A067037,택시사고
A030031,택시사고
A035963,택시사고
A015129,택시사고
A068107,택시사고
A049216,택시사고
A046840,택시사고
A029325,택시사고
A039012,택시사고
A055908,택시사고
A019234,택시사고
A067029,택시사고
A001503,택시사고
A019885,택시사고
A061508,택시사고
A031790,택시사고
A051225,택시사고
A060546,택시사고
A031529,택시사고
A029390,택시사고
A057750,택시사고
A043848,택시사고
A037143,택시사고
A074030,택시사고
A007360,택시사고
A006608,택시사고
A032993,택시사고
A049489,택시사고
A051199,택시사고
A019482,택시사고
A035344,택시사고
A011432,택시사고
A031038,택시사고
A056613,택시사고
A004386,택시사고
A032589,택시사고
A063833,택시사고
A067065,택시사고
A071796,택시사고
A038665,택시사고
A029201,택시사고
A059675,택시사고
A016906,택시사고
A027897,택시사고
A062175,택시사고
A021420,택시사고
A027442,택시사고
A045611,택시사고
A036104,택시사고
A026304,택시사고
A028109,택시사고
